"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
277093	5.35e-01	3.49e-01	0.959063	-5.823568	1.1543329	IL1A	interleukin
21014	9.91e-01	9.82e-01	0.023018	-5.823674	0.0102315	LOC101928118	uncharacterized
194004	2.94e-01	1.43e-01	-1.487207	-5.82369	-0.2552133		
90041	4.55e-01	2.73e-01	1.116183	-5.823693	0.3828876		
229082	5.93e-01	4.08e-01	-0.858426	-5.823763	-0.3361658	MTMR14	myotubularin
16007	9.80e-01	9.62e-01	-0.048206	-5.823858	-0.0369744	CTDP1	CTD
413039	9.95e-01	9.91e-01	0.011182	-5.823867	0.0084889		
296057	4.59e-01	2.77e-01	-1.119481	-5.823917	-0.2734511		
288030	9.47e-01	9.02e-01	0.12392	-5.824486	0.1249595		
409072	5.09e-01	3.23e-01	-1.020299	-5.824516	-0.3195389		
29091	6.12e-01	4.29e-01	0.825444	-5.824797	0.3416981	NPHP3-AS1	NPHP3
173058	3.10e-01	1.55e-01	1.44758	-5.824901	0.2657531		
124048	9.99e-01	9.98e-01	0.00283	-5.824961	0.0024416	ACSM5	acyl-CoA
76083	2.95e-01	1.44e-01	1.484166	-5.825112	0.3216073	SRD5A3	steroid
77014	2.94e-01	1.43e-01	1.488148	-5.825155	0.1959173	IFFO1	intermediate
203089	2.96e-01	1.45e-01	1.481841	-5.825353	0.3376037		
162066	8.01e-01	6.69e-01	-0.447053	-5.825357	-0.4033301	SULT1C4	sulfotransferase
171091	6.19e-01	4.37e-01	0.789429	-5.825532	0.2697421		
250009	3.26e-01	1.66e-01	1.410288	-5.825576	0.1997459	LINC00997	long
332071	9.92e-01	9.84e-01	0.020078	-5.825719	0.0160094		
173073	9.81e-01	9.63e-01	0.046686	-5.825741	0.0306757		
97059	2.95e-01	1.43e-01	-1.48576	-5.825772	-0.2254942	RAB30-AS1	RAB30
95109	9.96e-01	9.92e-01	-0.009873	-5.825864	-0.0143687	DSC3	desmocollin
176021	4.20e-01	2.42e-01	-1.201827	-5.825875	-0.4384835		
107030	7.01e-01	5.37e-01	-0.64077	-5.826085	-0.3292461		
314057	3.01e-01	1.48e-01	-1.471428	-5.826204	-0.2365133	NOL12///NOL12	nucleolar
196044	4.32e-01	2.53e-01	-1.169317	-5.826253	-0.266822	THRB-AS1	THRB
187068	3.88e-01	2.16e-01	1.260841	-5.826334	0.1944365		
487061	2.94e-01	1.43e-01	1.487264	-5.826428	0.3123139	DRD4	dopamine
196085	5.94e-01	4.10e-01	-0.855228	-5.826441	-0.4752204		
405010	2.98e-01	1.46e-01	-1.478793	-5.826472	-0.3398327	EPB41L4A	erythrocyte
211087	5.23e-01	3.37e-01	-0.979517	-5.826591	-0.3787186		
215031	3.24e-01	1.64e-01	1.415781	-5.826629	0.2182202	BCDIN3D	BCDIN3
205084	2.98e-01	1.46e-01	1.478682	-5.826632	0.2923393	CA5B	carbonic
401079	9.84e-01	9.69e-01	-0.038692	-5.826861	-0.0364321	PLEKHS1	pleckstrin
47002	9.77e-01	9.57e-01	-0.054806	-5.82688	-0.0314822		
80015	2.94e-01	1.43e-01	1.486853	-5.827021	0.2776386		
119078	8.03e-01	6.72e-01	-0.443031	-5.827213	-0.1647459	TRPM8	transient
84096	3.01e-01	1.48e-01	1.470694	-5.827246	0.312022		
414087	4.24e-01	2.46e-01	-1.184719	-5.827288	-0.3447033	RXFP1	relaxin/insulin
387051	2.94e-01	1.43e-01	-1.486666	-5.82729	-0.2248226		
354092	3.50e-01	1.85e-01	1.350645	-5.827343	0.2027914		
236081	2.94e-01	1.43e-01	-1.486609	-5.827372	-0.2129395	CRADD	CASP2
322089	9.22e-01	8.59e-01	0.186503	-5.827576	0.15474		
110062	6.11e-01	4.28e-01	-0.824284	-5.827647	-0.5316447		
258071	3.11e-01	1.55e-01	1.445593	-5.827676	0.3284582		
29026	5.34e-01	3.48e-01	0.960329	-5.827832	1.0697649	SPRR2A///SPRR2D	small
390109	3.48e-01	1.82e-01	-1.361269	-5.828154	-0.1842329		
176080	9.84e-01	9.69e-01	0.038885	-5.828265	0.0371759	TYRP1	tyrosinase
266104	2.97e-01	1.45e-01	-1.479764	-5.82833	-0.2116701	UBAP2L	ubiquitin
317073	3.02e-01	1.48e-01	-1.469903	-5.828369	-0.2130037		
407076	9.24e-01	8.62e-01	0.182479	-5.828372	0.079857		
429043	3.09e-01	1.54e-01	1.450263	-5.82843	0.1971617		
366062	2.95e-01	1.43e-01	-1.485871	-5.828434	-0.2158041	TRAPPC2	trafficking
445039	3.23e-01	1.64e-01	1.417144	-5.82867	0.2016206	NDST3	N-deacetylase
295105	6.53e-01	4.78e-01	0.727486	-5.828781	0.4124737		
107090	4.00e-01	2.25e-01	1.239435	-5.828856	0.1893184		
61002	3.19e-01	1.61e-01	-1.431772	-5.828921	-0.314609	SAFB	scaffold
424031	6.68e-01	4.95e-01	-0.702375	-5.829034	-0.2686742		
400040	3.01e-01	1.48e-01	1.472084	-5.829047	0.1946502		
325049	5.29e-01	3.43e-01	-0.968763	-5.82919	-0.2701533	ZNF396	zinc
125063	6.44e-01	4.67e-01	-0.744141	-5.829335	-0.677119		
434004	5.35e-01	3.49e-01	-0.958476	-5.829553	-0.2504017		
46073	3.29e-01	1.68e-01	1.399125	-5.829636	0.5049695		
149095	6.19e-01	4.37e-01	0.788966	-5.829659	0.5769867		
230034	3.41e-01	1.77e-01	-1.375775	-5.829679	-0.2796855	ZNF501	zinc
5107	5.31e-01	3.44e-01	-0.979379	-5.829687	-0.3149098		
292065	4.18e-01	2.40e-01	-1.196699	-5.829809	-0.2398716		
478012	3.26e-01	1.66e-01	1.41035	-5.829892	0.2824487	LOC101927391	uncharacterized
282044	2.95e-01	1.43e-01	1.484834	-5.829927	0.4392306	FEN1///FEN1	flap
37108	2.95e-01	1.43e-01	1.484623	-5.830229	0.2969471	EFS	embryonal
156053	2.95e-01	1.44e-01	-1.484554	-5.830329	-0.2600128	HOMEZ	homeobox
77073	3.75e-01	2.05e-01	-1.292982	-5.830487	-0.2564201	LOC101928953	uncharacterized
466093	3.06e-01	1.52e-01	1.459448	-5.83052	0.1620832		
18050	5.85e-01	3.99e-01	0.873028	-5.830577	0.3922096		
494112	5.59e-01	3.72e-01	0.918021	-5.830585	0.2236653		
263041	8.07e-01	6.77e-01	0.435577	-5.830611	0.3765689	ZNF812P	zinc
492031	3.03e-01	1.50e-01	1.465497	-5.830634	0.2115329		
108082	2.95e-01	1.44e-01	-1.484275	-5.830729	-0.1932049	RAB30	RAB30,
468088	3.09e-01	1.53e-01	1.450997	-5.830768	0.2075228		
191013	2.98e-01	1.46e-01	1.478046	-5.830789	0.2682971		
298067	9.29e-01	8.71e-01	-0.169546	-5.830813	-0.1452503		
292018	8.07e-01	6.77e-01	0.434946	-5.830896	0.255833		
307034	9.29e-01	8.72e-01	0.168882	-5.830934	0.2121527		
44097	3.63e-01	1.95e-01	1.317181	-5.831194	0.5534684	BDKRB1	bradykinin
23043	3.82e-01	2.11e-01	-1.27962	-5.831454	-0.2672854	LOC101926934	uncharacterized
73048	9.31e-01	8.74e-01	0.165802	-5.831487	0.2132799		
330112	3.66e-01	1.97e-01	-1.317355	-5.831545	-0.3281319		
192070	2.97e-01	1.45e-01	-1.479555	-5.831725	-0.2319752		
450043	2.95e-01	1.44e-01	1.48355	-5.831773	0.2664104	ESD	esterase
77035	8.08e-01	6.79e-01	0.432913	-5.831812	0.5155735		
46049	8.08e-01	6.79e-01	0.432674	-5.831919	0.5379458	TAS2R1///LOC285692	taste
47068	2.95e-01	1.44e-01	1.483407	-5.831978	0.2350649		
139048	2.96e-01	1.44e-01	1.481346	-5.832113	0.5140779		
371058	9.76e-01	9.56e-01	-0.055573	-5.832265	-0.053464	AEBP1	AE
214089	3.02e-01	1.49e-01	1.467115	-5.832325	0.2070725	PCDH18	protocadherin
163012	2.95e-01	1.44e-01	1.48314	-5.832362	0.3543292	SLITRK5	SLIT
250056	3.56e-01	1.90e-01	-1.337495	-5.832389	-0.3385906		
126002	2.98e-01	1.46e-01	1.476858	-5.832486	0.2642111		
304095	2.95e-01	1.44e-01	1.482995	-5.832569	0.3694523		
368034	2.96e-01	1.45e-01	1.48101	-5.832595	0.206616	GORAB	golgin,
61107	4.69e-01	2.86e-01	1.088821	-5.832742	0.7369312	CT83	cancer/testis
258004	3.00e-01	1.47e-01	-1.471949	-5.832826	-0.4612606		
295009	3.58e-01	1.91e-01	-1.333593	-5.832845	-0.2112094	ESD	esterase
243067	6.20e-01	4.38e-01	0.786912	-5.832895	0.3310446	BCL2L11	BCL2
489060	3.02e-01	1.48e-01	-1.469312	-5.832987	-0.4275365		
289052	3.05e-01	1.51e-01	-1.460719	-5.833177	-0.2317533	ARAP2	ArfGAP
146088	2.96e-01	1.44e-01	1.482542	-5.83322	0.4600594		
16037	5.86e-01	4.01e-01	-0.869835	-5.833292	-0.4265876		
171105	6.14e-01	4.32e-01	-0.817239	-5.833325	-0.256695	CPSF3L	cleavage
136107	8.10e-01	6.81e-01	0.429531	-5.833327	0.2648819	LINC00881	long
356083	3.02e-01	1.48e-01	-1.469063	-5.83334	-0.1938856	LOC101928668	uncharacterized
26086	3.05e-01	1.51e-01	1.460508	-5.833474	0.2813729		
145024	3.20e-01	1.62e-01	1.42842	-5.833532	0.293951	SEC61B///SEC61B	Sec61
69017	7.59e-01	6.11e-01	0.530481	-5.833607	0.5573029		
232094	9.36e-01	8.83e-01	-0.153415	-5.83361	-0.1242939		
192030	5.14e-01	3.28e-01	0.992867	-5.83389	0.5480648	TTLL11	tubulin
434063	9.37e-01	8.86e-01	-0.150517	-5.834083	-0.1392064		
17081	9.37e-01	8.86e-01	-0.150168	-5.834139	-0.0949209		
354050	2.96e-01	1.44e-01	-1.481888	-5.83416	-0.2322905		
153040	3.89e-01	2.16e-01	-1.266773	-5.834436	-0.4651021	SENP3	SUMO1/sentrin/SMT3
380072	9.38e-01	8.87e-01	-0.147982	-5.83449	-0.0948658		
19041	2.98e-01	1.46e-01	1.477594	-5.834532	0.2389486	MED12	mediator
439066	3.26e-01	1.66e-01	1.409898	-5.834651	0.3484475	PLA2R1	phospholipase
121041	2.96e-01	1.44e-01	1.481481	-5.834744	0.2393886	MED17	mediator
419049	2.96e-01	1.44e-01	-1.481459	-5.834775	-0.2012072		
427105	3.05e-01	1.51e-01	-1.458453	-5.834838	-0.2980141		
294066	6.27e-01	4.46e-01	-0.773836	-5.835177	-0.2787767		
255045	2.96e-01	1.44e-01	-1.481141	-5.835231	-0.3756008		
48070	8.12e-01	6.84e-01	0.424587	-5.835521	0.3707231		
37021	2.96e-01	1.44e-01	1.4809	-5.835578	0.258983	GTF2E2	general
175105	8.12e-01	6.85e-01	-0.424345	-5.835628	-0.1547734		
108106	8.12e-01	6.85e-01	-0.42431	-5.835643	-0.2944744		
364067	6.21e-01	4.40e-01	0.783203	-5.835707	0.3087081	NGF	nerve
73085	3.18e-01	1.60e-01	1.430699	-5.83578	0.4448466	CLDN18	claudin
57030	3.95e-01	2.21e-01	-1.247435	-5.835886	-0.2384906	ADAMTS12	ADAM
162053	3.28e-01	1.67e-01	-1.405908	-5.835926	-0.2401983	ARPC4	actin
75060	2.96e-01	1.45e-01	1.480631	-5.835963	0.3534549	CHCHD10	coiled-coil-helix-coiled-coil-helix
344014	2.96e-01	1.45e-01	-1.48061	-5.835994	-0.2558199		
419012	3.03e-01	1.50e-01	1.464485	-5.83605	1.2680637		
201060	2.96e-01	1.45e-01	-1.480549	-5.836081	-0.3638646	CHMP1B	charged
318020	2.97e-01	1.45e-01	1.478557	-5.836111	0.3560289	ADPRHL1	ADP-ribosylhydrolase
394108	2.96e-01	1.45e-01	-1.480514	-5.836131	-0.2878257	LIF	leukemia
153058	5.24e-01	3.38e-01	0.975938	-5.836246	0.4710671	NTM	neurotrimin
264078	3.80e-01	2.08e-01	-1.284382	-5.83637	-0.2929927		
358097	6.29e-01	4.50e-01	0.768904	-5.836525	0.2436236		
77070	9.45e-01	8.98e-01	0.133364	-5.8367	0.1448838	RSPH14	radial
448089	3.17e-01	1.59e-01	1.433075	-5.836934	0.2969768	ZIC1	Zic
357036	9.46e-01	9.00e-01	0.130746	-5.837072	0.1055402		
405105	2.97e-01	1.45e-01	1.477739	-5.837282	0.3554445		
185013	5.00e-01	3.15e-01	1.041375	-5.837367	0.3813263	RASGEF1B	RasGEF
161074	4.83e-01	2.99e-01	-1.064342	-5.837374	-0.2863549	ARHGEF40	Rho
59068	7.63e-01	6.15e-01	-0.523404	-5.83741	-0.3590854	CDC27	cell
202098	5.18e-01	3.32e-01	0.985043	-5.837447	0.3601399	SEC24A	SEC24
58097	3.16e-01	1.58e-01	1.435572	-5.837663	0.2279406		
352102	4.96e-01	3.11e-01	-1.041537	-5.837682	-0.3988121		
17084	7.63e-01	6.16e-01	-0.522843	-5.837709	-0.2504084	SLITRK1	SLIT
6050	6.68e-01	4.95e-01	-0.711859	-5.837814	-0.2586079	GPR37L1	G
231026	2.97e-01	1.45e-01	-1.479281	-5.837899	-0.2241399	NRIP2	nuclear
248010	2.97e-01	1.45e-01	-1.479121	-5.838129	-0.306946		
215090	2.99e-01	1.46e-01	1.475077	-5.83813	0.1906921		
451083	9.49e-01	9.07e-01	-0.122365	-5.838213	-0.0557031		
387028	6.55e-01	4.80e-01	0.723601	-5.838254	0.3877812		
196099	8.15e-01	6.89e-01	0.418306	-5.838274	0.1983264		
415089	9.50e-01	9.08e-01	-0.120573	-5.838447	-0.0678394	TTBK2	tau
195090	6.67e-01	4.94e-01	-0.702376	-5.838462	-0.2414167	DCUN1D5	defective
245066	3.20e-01	1.62e-01	-1.425247	-5.838576	-0.3438423	LOC100505715///ZNF404	uncharacterized
435067	4.80e-01	2.96e-01	-1.068908	-5.838696	-0.2447242		
495033	7.64e-01	6.17e-01	-0.520916	-5.838735	-0.2156528		
67082	4.40e-01	2.60e-01	-1.152999	-5.838748	-0.4215083	CNTN1	contactin
295012	3.69e-01	1.99e-01	-1.311598	-5.838825	-0.1979144		
357010	9.52e-01	9.11e-01	0.117047	-5.838898	0.1078689		
352062	3.27e-01	1.67e-01	1.406722	-5.838969	0.1723646		
234013	5.22e-01	3.36e-01	0.978629	-5.839002	0.2566847	SLFN5	schlafen
380038	2.97e-01	1.45e-01	1.478511	-5.839003	0.4140451		
326096	3.20e-01	1.62e-01	1.424775	-5.839225	0.3413421	CPD	carboxypeptidase
22084	5.32e-01	3.46e-01	0.979017	-5.839271	0.4601964		
73072	4.89e-01	3.05e-01	-1.060709	-5.839281	-0.4548211		
320109	4.57e-01	2.76e-01	1.107871	-5.839783	0.3038928	RFXAP	regulatory
363094	6.47e-01	4.71e-01	-0.736455	-5.83991	-0.1861012		
499035	6.85e-01	5.17e-01	-0.668776	-5.84028	-0.2653587	LALBA	lactalbumin
243106	2.99e-01	1.47e-01	1.473506	-5.840372	0.268079	AKNA	AT-hook
165089	9.57e-01	9.21e-01	0.103455	-5.840511	0.0508237		
81050	3.90e-01	2.17e-01	1.256126	-5.840623	0.3573714	FBXW8	F-box
265077	3.38e-01	1.75e-01	-1.379418	-5.840736	-0.2845508		
498063	9.58e-01	9.23e-01	-0.101115	-5.840768	-0.0628057	LOC101929538	uncharacterized
218086	2.98e-01	1.45e-01	-1.477167	-5.840928	-0.2763499		
425080	6.19e-01	4.37e-01	0.807633	-5.841	0.7212712		
332054	9.60e-01	9.25e-01	0.098228	-5.841078	0.0672838		
473056	7.35e-01	5.79e-01	-0.576652	-5.841155	-0.4873669		
396030	3.05e-01	1.51e-01	1.460854	-5.841183	0.4696441	DSE	dermatan
203058	6.34e-01	4.56e-01	-0.75912	-5.841205	-0.2841502		
477072	4.28e-01	2.49e-01	1.175786	-5.841227	0.3474228	ELOVL4	ELOVL
335092	5.18e-01	3.32e-01	0.98509	-5.841334	0.5413212		
33106	9.61e-01	9.27e-01	0.095563	-5.841357	0.0796335		
476070	3.06e-01	1.52e-01	-1.45789	-5.841373	-0.2726934		
234088	3.12e-01	1.56e-01	-1.444677	-5.84149	-0.2905939		
222058	3.42e-01	1.79e-01	-1.370091	-5.841557	-0.2569161	TBC1D16	TBC1
430026	4.00e-01	2.25e-01	-1.247044	-5.84156	-0.3095175	BAMBI	BMP
435026	3.03e-01	1.49e-01	1.465791	-5.841574	0.246694		
415016	9.62e-01	9.29e-01	0.093395	-5.841577	0.0441274	DDX25	DEAD-box
475046	3.78e-01	2.07e-01	-1.291781	-5.841669	-0.243993	STXBP4	syntaxin
9087	6.71e-01	4.98e-01	0.706301	-5.841751	0.5734551		
253061	9.63e-01	9.31e-01	0.09083	-5.841832	0.0846543		
460004	2.98e-01	1.46e-01	-1.476507	-5.841873	-0.2113206		
363017	4.52e-01	2.71e-01	1.13067	-5.842009	0.5615097		
400087	9.63e-01	9.32e-01	-0.088769	-5.842031	-0.0583015		
55077	4.32e-01	2.52e-01	-1.168085	-5.842115	-0.4573089		
104050	5.25e-01	3.39e-01	0.972581	-5.842171	0.500669	HUWE1	HECT,
3073	8.19e-01	6.95e-01	-0.408996	-5.842284	-0.1941348		
265071	8.19e-01	6.95e-01	-0.408847	-5.842347	-0.282355		
402111	3.07e-01	1.52e-01	1.453124	-5.842357	0.2794055	CASD1	CAS1
250086	3.18e-01	1.60e-01	1.425074	-5.84252	0.418632	SPPL2A	signal
381059	7.68e-01	6.22e-01	-0.513743	-5.842525	-0.2314436	ZNF385B	zinc
47037	3.00e-01	1.47e-01	1.471928	-5.842623	0.2422296		
451062	6.71e-01	4.99e-01	-0.705022	-5.842653	-0.3121712	ZFP42	ZFP42
5017	3.13e-01	1.56e-01	-1.443756	-5.842773	-0.3672543		
294100	5.21e-01	3.35e-01	0.979387	-5.842825	0.3177394		
5061	6.71e-01	4.99e-01	0.704768	-5.842832	0.5345497	RGL1	ral
395074	3.00e-01	1.47e-01	1.47178	-5.842835	0.218118	MEX3A	mex-3
406102	9.67e-01	9.40e-01	-0.078967	-5.842917	-0.0471994	DPP10	dipeptidyl
407084	3.93e-01	2.19e-01	1.249569	-5.843042	0.2173592	LOC105370941	uncharacterized
73049	4.02e-01	2.27e-01	-1.239405	-5.843213	-0.3886772		
323040	9.69e-01	9.43e-01	0.074731	-5.843268	0.03283		
164070	3.07e-01	1.52e-01	1.456487	-5.843348	0.2325151		
236062	2.99e-01	1.47e-01	1.473477	-5.843375	0.2184988		
26036	4.37e-01	2.57e-01	-1.158664	-5.843467	-0.2799539		
388021	5.43e-01	3.56e-01	-0.943357	-5.84348	-0.3092158	ETS1	ETS
414050	9.71e-01	9.47e-01	0.069327	-5.843687	0.0505222		
213108	2.98e-01	1.46e-01	-1.475185	-5.843763	-0.2312501		
343056	9.73e-01	9.51e-01	-0.064689	-5.844022	-0.0762717		
334104	3.01e-01	1.48e-01	-1.468676	-5.844151	-0.2704558		
74096	5.18e-01	3.32e-01	1.000169	-5.844173	0.7684475	GH2///GH1///CSHL1///CSH2///CSH1	growth
494062	3.00e-01	1.47e-01	-1.470824	-5.844196	-0.2651286	TBC1D30	TBC1
196089	4.37e-01	2.57e-01	-1.157997	-5.844213	-0.3448501	NT5E	5'-nucleotidase
74038	3.05e-01	1.51e-01	-1.461206	-5.84447	-0.3595139		
312023	9.76e-01	9.56e-01	0.057164	-5.844517	0.0452937		
49017	7.00e-01	5.35e-01	0.640205	-5.844605	0.5534563		
56077	9.78e-01	9.58e-01	-0.054644	-5.844668	-0.0592429		
219076	9.78e-01	9.59e-01	-0.05431	-5.844688	-0.0575972		
277089	2.99e-01	1.46e-01	1.474478	-5.844774	0.297017	ZW10	zw10
15039	5.55e-01	3.69e-01	-0.921396	-5.844795	-0.2939991		
124068	8.22e-01	7.00e-01	0.40297	-5.844833	0.4545289		
119084	9.79e-01	9.61e-01	-0.051317	-5.844859	-0.0256314		
215050	3.01e-01	1.48e-01	-1.470291	-5.844956	-0.2742039	FOXO1	forkhead
347045	9.80e-01	9.63e-01	0.049107	-5.844978	0.0243518	PDE7B	phosphodiesterase
402008	7.70e-01	6.25e-01	-0.508952	-5.845028	-0.1945084		
326048	3.01e-01	1.48e-01	1.470153	-5.845152	0.2996645	C20orf141	chromosome
11008	3.00e-01	1.47e-01	1.472155	-5.845261	0.3266007	COL27A1	collagen
75028	9.83e-01	9.67e-01	0.043089	-5.845277	0.0288328		
244106	2.99e-01	1.46e-01	-1.474103	-5.84531	-0.30959		
152015	4.07e-01	2.31e-01	-1.229303	-5.845329	-0.3317992		
103062	3.01e-01	1.48e-01	1.469966	-5.845418	0.3754894	HDAC2	histone
248055	9.84e-01	9.70e-01	-0.03905	-5.845456	-0.0378814		
24022	6.48e-01	4.72e-01	-0.734841	-5.84548	-0.4365419		
140055	3.00e-01	1.47e-01	1.471995	-5.845489	0.2273832	C16orf95	chromosome
200018	3.01e-01	1.48e-01	1.469913	-5.845494	0.3851095		
208059	9.85e-01	9.71e-01	0.037735	-5.845511	0.0375904		
184038	6.48e-01	4.72e-01	-0.73471	-5.845574	-0.4687951	TNFRSF13B	TNF
157085	6.22e-01	4.40e-01	-0.801705	-5.845696	-0.2730954	HIRIP3	HIRA
2085	5.93e-01	4.08e-01	-0.861639	-5.845706	-0.2357366		
436077	3.04e-01	1.50e-01	1.462863	-5.845722	0.2390503	PRKD1	protein
31077	9.87e-01	9.76e-01	0.031691	-5.845737	0.0353966	OPALIN	oligodendrocytic
241020	3.42e-01	1.78e-01	1.369976	-5.8458	0.2413344		
478052	3.52e-01	1.86e-01	-1.352233	-5.845857	-0.3816539	TNFSF9	tumor
128059	9.89e-01	9.79e-01	0.027683	-5.845865	0.0362669		
160098	3.63e-01	1.94e-01	-1.32338	-5.845925	-0.2078846	PXN-AS1	PXN
452092	8.24e-01	7.01e-01	-0.400296	-5.845953	-0.3732201		
340089	9.91e-01	9.82e-01	0.023653	-5.845977	0.0229937		
96080	6.22e-01	4.40e-01	-0.801307	-5.84601	-0.2988725		
203095	7.17e-01	5.57e-01	-0.608776	-5.846046	-0.5228147	CADM2	cell
420022	3.10e-01	1.55e-01	-1.448381	-5.846049	-0.2670066		
181106	9.94e-01	9.88e-01	-0.015716	-5.846146	-0.0069263		
260033	9.95e-01	9.91e-01	0.012222	-5.846198	0.0214334	PTCHD1	patched
488072	9.97e-01	9.95e-01	-0.007109	-5.846252	-0.003234		
478082	5.36e-01	3.49e-01	-0.971628	-5.846258	-0.2706487		
318079	9.98e-01	9.96e-01	0.005454	-5.846263	0.0027963		
302055	1.00	9.99e-01	0.000679	-5.846279	0.0006838		
482066	1.00	1.00	0.000526	-5.846279	0.0002462		
70050	7.02e-01	5.37e-01	-0.637534	-5.846301	-0.5474764		
444086	8.24e-01	7.02e-01	0.39891	-5.846531	0.2038011		
311063	4.91e-01	3.06e-01	-1.048757	-5.846549	-0.4998194	RPS6KA2	ribosomal
195058	6.45e-01	4.69e-01	-0.738742	-5.84659	-0.3322604	PUSL1	pseudouridylate
277025	2.99e-01	1.47e-01	1.473143	-5.846681	0.1655172	TPST2	tyrosylprotein
157107	7.39e-01	5.85e-01	-0.567042	-5.8467	-0.3755956	LOC647070	nascent
473091	8.25e-01	7.03e-01	0.398488	-5.846706	0.2775079		
152016	2.99e-01	1.47e-01	1.473085	-5.846764	0.2467238	ARL6IP6///PRPF40A	ADP
461029	4.87e-01	3.03e-01	-1.055168	-5.846768	-0.3737363		
496064	3.43e-01	1.79e-01	1.369195	-5.846833	0.2072	ELOVL3	ELOVL
38109	3.18e-01	1.60e-01	1.428889	-5.846909	0.3138126		
83072	5.93e-01	4.09e-01	-0.860158	-5.846956	-0.5091383		
16033	8.25e-01	7.03e-01	0.397841	-5.846975	0.2265672		
302084	3.20e-01	1.61e-01	1.42579	-5.846988	0.2139312		
434048	5.48e-01	3.62e-01	-0.933369	-5.847124	-0.4707914	TINCR///TINCR	tissue
1009	3.08e-01	1.53e-01	-1.453783	-5.84715	-0.2598558		
207016	7.72e-01	6.28e-01	-0.504747	-5.847208	-0.2720415		
216087	4.03e-01	2.27e-01	-1.231479	-5.847281	-0.4375245	CCDC162P	coiled-coil
114034	7.03e-01	5.38e-01	0.635764	-5.847422	0.4656333	S100B	S100
474031	6.07e-01	4.23e-01	0.829557	-5.847617	0.4045758		
17025	6.75e-01	5.03e-01	-0.697926	-5.847632	-0.2307913		
60091	4.07e-01	2.31e-01	-1.223516	-5.84776	-0.2126542		
385031	3.99e-01	2.24e-01	-1.237463	-5.847855	-0.2559964	OTUD6B	OTU
472078	5.61e-01	3.74e-01	-0.923897	-5.848034	-0.2967766		
114089	3.80e-01	2.08e-01	-1.282368	-5.848131	-0.258789	RASSF8	Ras
7086	5.32e-01	3.46e-01	-0.960031	-5.848158	-0.3258642		
218058	7.73e-01	6.29e-01	0.502793	-5.848215	0.3969041		
375098	3.70e-01	2.00e-01	-1.301606	-5.84825	-0.1965064	DKFZP434I0714	uncharacterized
14093	3.03e-01	1.50e-01	-1.463453	-5.848306	-0.2223566	MAGIX	MAGI
498068	3.67e-01	1.98e-01	-1.317082	-5.848466	-0.436189		
414092	5.49e-01	3.63e-01	-0.931879	-5.848472	-0.3262515	GABRB2	gamma-aminobutyric
332016	3.98e-01	2.23e-01	1.239788	-5.848538	0.212738		
65099	3.00e-01	1.47e-01	1.471841	-5.848539	0.495671	KLHL40	kelch
274102	4.67e-01	2.84e-01	-1.090318	-5.848562	-0.3289029		
199026	7.19e-01	5.59e-01	0.604463	-5.848665	0.6364095		
249050	3.01e-01	1.48e-01	1.469439	-5.849131	0.3250514	C14orf159	chromosome
138030	3.02e-01	1.49e-01	1.465111	-5.849214	0.3072373		
440026	4.61e-01	2.79e-01	-1.119215	-5.849389	-0.5215923	INSL5	insulin
109056	3.00e-01	1.47e-01	1.47123	-5.849412	0.268369	SLC2A4RG	SLC2A4
429054	4.32e-01	2.52e-01	-1.179013	-5.849802	-0.3006935	KCNK5	potassium
375111	6.42e-01	4.65e-01	0.743181	-5.849999	0.3503754	CLDN8	claudin
47034	8.29e-01	7.09e-01	0.390165	-5.850132	0.3014795	SLC38A6	solute
501080	6.64e-01	4.90e-01	0.706487	-5.850217	0.2620138	TTC26	tetratricopeptide
398002	4.67e-01	2.85e-01	-1.08862	-5.850353	-0.229544	ANKS6	ankyrin
84005	5.77e-01	3.92e-01	-0.882876	-5.85054	-0.3498273		
342007	6.38e-01	4.61e-01	-0.749741	-5.850621	-0.2208197	ITPKB-IT1	ITPKB
35053	6.52e-01	4.76e-01	0.727375	-5.850794	0.6718913		
54034	6.46e-01	4.69e-01	0.753304	-5.851138	1.0087642		
167033	3.08e-01	1.53e-01	-1.453703	-5.851258	-1.360826		
251111	6.46e-01	4.69e-01	0.737072	-5.851268	0.5638333		
2070	3.00e-01	1.48e-01	1.469606	-5.851727	0.3736124		
349072	3.41e-01	1.78e-01	1.371102	-5.851791	0.201208		
260097	3.05e-01	1.51e-01	1.458549	-5.85182	0.2553205	DNAL1	dynein
83106	3.09e-01	1.54e-01	-1.446364	-5.851858	-0.3544412		
54058	6.77e-01	5.07e-01	0.691336	-5.852216	0.4346451		
132088	3.75e-01	2.05e-01	1.291116	-5.852345	0.2155923	SDHAP2///SDHAP1	succinate
233068	8.32e-01	7.13e-01	0.38395	-5.852644	0.4149185	LECT1	leukocyte
459074	8.32e-01	7.13e-01	-0.383845	-5.852686	-0.1852667	DDX60L	DEAD-box
328019	3.51e-01	1.85e-01	-1.353452	-5.852715	-0.3763001	ZYX	zyxin
26042	8.32e-01	7.13e-01	0.38371	-5.852741	0.2863523		
118037	3.16e-01	1.59e-01	1.432815	-5.852754	0.2896256		
264007	5.60e-01	3.74e-01	-0.912217	-5.852969	-0.2421575	LOC100505715	uncharacterized
